# VSOP87E (barycentric rectangular, ecliptic and equinox J2000.0), body=earth
# Source: Bretagnon P., Francou G. 1988, Astron. Astrophys. 202, 309 (VSOP87 original theory, Bureau des Longitudes/IMCCE), via SunPosition_VSOP87 v2.0.0 (Meysam Mahooti, BSD-3-Clause), file vsop87e.ear.mat
# term contribution to coordinate `var` (1=X,2=Y,3=Z, AU): T^pow * A * cos(B + C*T), T = (JD-2451545.0)/365250 (Julian millennia from J2000.0)
var,pow,A,B,C
1,0,1.2375e-07,3.10941923273,6279.4854213396
1,0,1.2366e-07,3.53911446434,6286.6662786432
1,0,9.951e-08,1.25735916596,7234.794256242
1,0,1.0836e-07,0.34161370756,543.9180590962
1,0,1.2425e-07,1.06396563046,15110.4661198662
1,0,1.1587e-07,0.61075744193,525.7588118315
1,0,1.1004e-07,2.1927672324,10988.808157535
1,0,1.1447e-07,3.7270425577,533.6231183577
1,0,1.1583e-07,4.05256206393,5729.506447149
1,0,9.046e-08,5.43016645841,9623.6882766912
1,0,8.869e-08,5.04690941813,6148.010769956
1,0,1.0507e-07,2.6275802506,6836.6452528338
1,0,1.1129e-07,4.17728063171,15720.8387848784
1,0,8.614e-08,1.60161176919,6418.1409300268
1,0,8.532e-08,2.46198384967,14712.317116458
1,0,1.0546e-07,4.79503596728,1349.8674096588
1,0,1.048e-07,2.95288908781,5999.2165311262
1,0,7.456e-08,5.42522643084,6040.3472460174
1,0,7.968e-08,3.42892246372,1692.1656695024
1,0,7.469e-08,2.41048728829,1478.8665740644
1,0,7.185e-08,3.51955509534,216.4804891757
1,0,9.82e-08,3.69556194245,6566.9351688566
1,0,7.015e-08,1.38855213071,210.1177017003
1,0,9.171e-08,3.92216439653,5643.1785636774
1,0,7.018e-08,1.23420199826,6525.8044539654
1,0,7.12e-08,2.46055859947,415.5524906121
1,0,9.797e-08,1.91951822764,21228.3920235458
1,0,9.06e-08,4.61643194755,4690.4798363586
1,0,6.867e-08,4.39735582882,117.3198682202
1,0,7.545e-08,1.23604549224,12539.853380183
1,0,8.227e-08,0.32929613711,10973.55568635
1,0,7.202e-08,5.88391543785,6245.0481773556
1,0,7.144e-08,0.76464650349,6321.1035226272
1,0,6.998e-08,4.03899647772,1265.5674786264
1,0,6.625e-08,0.70112927898,5327.4761083828
1,0,6.681e-08,2.82477610388,956.2891559706
1,0,7.412e-08,5.03197290869,23543.23050468179
1,0,6.16e-08,0.94570829909,12964.300703391
1,0,6.378e-08,6.20903842618,951.7184062506
1,0,6.359e-08,5.03541261021,1990.745017041
1,0,7.016e-08,5.01568204778,14.2270940016
1,0,7.409e-08,3.19745179103,1581.959348283
1,0,6.656e-08,2.37523372802,647.0108333148
1,0,5.777e-08,6.1016405996,955.5997416086
1,0,6.393e-08,3.97543391449,24072.9214697764
1,0,7.793e-08,4.30411864972,22003.9146348698
1,0,6.346e-08,3.50687769075,5230.807466803
1,0,7.534e-08,3.51457135016,18422.62935909819
1,0,6.953e-08,2.74384548965,155.4203994342
1,0,6.224e-08,2.24416723229,18451.07854656599
1,0,6.244e-08,5.44473078234,70.8494453042
1,0,6.258e-08,5.30284030996,95.9792272178
1,0,5.762e-08,3.49866583471,1551.045222648
1,0,6.251e-08,4.45479090841,6288.5987742988
1,0,6.251e-08,2.19374266424,6277.552925684
1,0,5.074e-08,4.24610777191,526.5095713569
1,0,4.978e-08,0.09070559075,532.8723588323
1,0,6.278e-08,0.64265846614,5216.5803728014
1,0,5.875e-08,2.3690711315,78.7137518304
1,0,6.405e-08,2.25334669847,5650.2921106782
1,0,4.737e-08,3.74210997787,14314.1681130498
1,0,4.646e-08,1.33492108974,553.5694028424
1,0,6.109e-08,5.6799009541,111.4301614968
1,0,6.196e-08,2.58704269072,84672.47584450469
1,0,6.16e-08,4.78249950381,239424.39025435288
1,0,4.988e-08,0.73122576373,77713.7714681205
1,0,5.414e-08,2.9996195788,6179.9830757728
1,0,5.414e-08,3.6542482069,6386.16862421
1,0,4.863e-08,3.76722340488,90279.92316810328
1,0,5.711e-08,4.32714492993,6915.8595893046
1,0,4.269e-08,2.38367994999,7875.6718636242
1,0,4.017e-08,3.78580907612,6254.6266625236
1,0,4.067e-08,2.42033776129,3634.6210245184
1,0,3.993e-08,2.86272124248,6311.5250374592
1,0,4.272e-08,0.55411909769,1375.7737998458
1,0,4.712e-08,4.78612693635,114.3991069134
1,0,5.305e-08,3.3435917292,25158.6017197654
1,0,5.185e-08,1.85847454376,222.8603229936
1,0,4.288e-08,1.51938558324,277.0349937414
1,0,3.701e-08,1.00270889275,1596.1864422846
1,0,4.804e-08,2.82827032932,5760.4984318976
1,0,4.349e-08,5.62752376053,7238.6755916
1,0,4.598e-08,0.7640556722,146.594251718
1,0,4.119e-08,3.29663921982,6709.6740408674
1,0,4.024e-08,0.55473527406,11015.1064773348
1,0,4.409e-08,3.80563977803,6805.6532680852
1,0,3.348e-08,3.54433469125,12592.4500197826
1,0,3.532e-08,3.92898013298,9917.6968745098
1,0,3.58e-08,4.19680692038,11926.2544136688
1,0,3.336e-08,1.79793376416,10575.4066829418
1,0,3.149e-08,6.21487368875,4292.3308329504
1,0,2.979e-08,6.20067573402,12566.2190102856
1,0,3.981e-08,1.19685195313,13341.6743113068
1,0,3.025e-08,3.18620101831,18052.9295431578
1,0,3.624e-08,5.60981856994,6208.2942514241
1,0,3.754e-08,1.04640420137,490.3340891794
1,0,3.581e-08,1.0399523122,6357.8574485587
1,0,3.698e-08,5.22105764023,5966.6839803348
1,0,2.793e-08,4.13369432245,3.523118349
1,0,3.626e-08,1.42632163253,6599.467719648
1,0,3.625e-08,3.00192353938,6019.9919266186
1,0,2.821e-08,3.43414737256,299.1263942692
1,0,2.611e-08,2.43263787635,6702.5604938666
1,0,2.535e-08,1.58310693201,31415.379249957
1,0,3.52e-08,5.37986364075,250570.6758572191
1,0,3.418e-08,2.52366884638,351.8165923087
